,Unnamed: 0,PID,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka,PID,liczba_rozdan_na_rozgrywce,liczba_rozdan_na_obronie,liczba_rozdan_Kokosy_na_Obronie,liczba_rozdan_częściówka,liczba_rozdan_końcówka,liczba_rozdan_szlemik,liczba_rozdan_Wpadka
1378,1378,19420,48.42150289017341,52.80583333333333,72.8522641509434,54.90795180722891,52.05888888888889,61.253,24.945416666666667,19420,173,144,53,83,99,10,72
1379,1379,19422,51.66761904761905,53.57487804878049,69.19538461538461,50.46807692307693,66.86269230769231,40.245000000000005,20.99875,19422,42,41,13,26,26,2,16
1380,1380,19425,41.901891891891886,52.45134328358209,71.91181818181818,50.2571052631579,48.22425531914894,25.933333333333334,25.122903225806454,19425,74,67,22,38,47,3,31
1381,1381,19426,52.59685714285715,49.46104166666667,71.26666666666667,47.933,48.59892857142857,30.24833333333333,39.20909090909091,19426,35,48,18,20,28,6,11
1382,1382,19428,51.66761904761905,53.57487804878049,69.19538461538461,50.46807692307693,66.86269230769231,40.245000000000005,20.99875,19428,42,41,13,26,26,2,16
1383,1383,19432,48.52415384615385,48.13886597938144,67.73942857142858,41.274565217391306,50.948297872340426,68.73333333333333,30.75032258064516,19432,65,97,35,46,47,3,31
1384,1384,19433,47.184909090909095,49.39382716049383,67.078,41.108378378378376,53.87425,68.73333333333333,26.982692307692307,19433,55,81,30,37,40,3,26
1385,1385,19445,53.16741379310345,52.83197368421053,68.00916666666666,48.35058823529412,56.13057142857143,40.38666666666667,34.77391304347826,19445,58,76,36,34,35,6,23
1386,1386,19450,45.571666666666665,48.48285714285714,76.55888888888889,44.51166666666667,38.41,58.68,31.736666666666665,19450,24,28,9,18,13,3,9
1387,1387,19452,45.00671641791045,44.57125,62.2455172413793,43.75566666666667,45.63119047619048,51.742,25.50407407407408,19452,67,96,29,60,42,5,27
1388,1388,19453,40.285070422535206,40.725,62.35307692307693,39.335531914893615,39.7775,30.0675,29.5775,19453,71,90,26,47,44,8,36
1389,1389,19463,49.556666666666665,47.54666666666667,75.21625,51.83624999999999,42.97697674418605,49.333333333333336,31.61870967741936,19463,75,66,24,40,43,3,31
1390,1390,19469,40.85358695652174,48.6312,76.65608695652173,48.73674418604651,47.2892,47.84285714285714,19.26681818181818,19469,92,75,23,43,50,7,44
1391,1391,19470,49.16315789473685,44.04945736434109,66.23166666666667,46.588,45.402804878048784,56.6675,27.006216216216217,19470,114,129,36,80,82,8,37
1392,1392,19475,52.373,52.94337662337662,75.9471875,49.62875,53.54516666666667,63.63,30.3484375,19475,90,77,32,40,60,3,32
1393,1393,19484,53.096428571428575,58.854000000000006,81.18,46.9375,58.31333333333333,79.57,28.62833333333333,19484,14,15,8,8,6,1,6
1394,1394,19486,49.11,43.58423076923077,69.48076923076923,49.9988,37.39033333333334,62.5075,26.078333333333333,19486,32,52,13,25,30,4,12
1395,1395,19487,30.62818181818181,40.54866666666667,62.22,32.98777777777778,33.713,12.15,43.6325,19487,11,15,2,9,10,1,4
1396,1396,19497,41.76425806451613,46.33740740740741,70.85690476190476,45.533181818181816,43.35380952380952,40.77333333333334,25.93164179104478,19497,155,135,42,88,84,9,67
1397,1397,19507,42.73543478260869,46.01,66.45533333333334,42.91173913043478,55.29047619047618,4.38,21.49590909090909,19507,46,36,15,23,21,1,22
1398,1398,19518,52.940875000000005,58.89948717948717,76.70133333333334,58.05603773584905,57.35272727272727,49.69,26.13269230769231,19518,80,78,30,53,44,5,26
1399,1399,19534,52.60285714285714,53.76376811594203,76.76222222222222,54.55133333333333,52.37682926829269,35.415,26.154545454545453,19534,70,69,27,45,41,4,22
1400,1400,19535,46.91690476190476,50.81880952380952,68.3747619047619,51.18666666666668,41.99714285714286,66.01,34.7,19535,42,42,21,15,28,1,19
1401,1401,19536,46.63474358974359,45.31813559322034,76.07315789473685,48.51255319148937,45.91189189189189,77.24,22.893125,19536,78,59,19,47,37,2,32
1402,1402,19544,71.71466666666667,52.84214285714285,65.87571428571428,56.72571428571428,70.53444444444443,68.17,39.32666666666666,19544,15,14,7,7,9,3,3
1403,1403,19550,32.19275862068966,50.53,65.06153846153846,44.02222222222222,45.12625,68.49,18.49333333333333,19550,29,25,13,9,8,3,21
1404,1404,19569,39.62866666666666,40.90928571428572,88.4225,41.60142857142858,28.908571428571427,29.63,28.96,19569,15,14,4,7,7,2,9
1405,1405,19571,45.323891625615765,49.24330798479088,75.92383838383839,48.12515384615384,43.3378947368421,37.2378947368421,22.441764705882356,19571,203,263,99,130,133,19,85
1406,1406,19572,45.43774011299435,51.12060606060607,76.5585393258427,49.36530434782609,44.37347826086956,36.69111111111111,22.49619718309859,19572,177,231,89,115,115,18,71
1407,1407,19575,31.886875,37.38,54.1375,40.10791666666667,28.095,40.87,20.79647058823529,19575,32,55,16,24,26,4,17
1408,1408,19578,45.75352517985611,47.84546583850931,70.62557692307692,47.84602040816326,44.49214285714286,43.139,21.66190476190476,19578,139,161,52,98,98,10,42
1409,1409,19579,45.75352517985611,47.84546583850931,70.62557692307692,47.84602040816326,44.49214285714286,43.139,21.66190476190476,19579,139,161,52,98,98,10,42
1410,1410,19580,42.79610169491525,42.352,62.75333333333333,47.3772972972973,37.892,60.708000000000006,22.14625,19580,59,55,18,37,30,5,24
1411,1411,19581,38.067297297297294,44.797291666666666,63.050625,44.96423076923077,41.64571428571429,36.9275,19.922777777777775,19581,37,48,16,26,21,4,18
1412,1412,19598,49.36772908366534,48.47050193050193,71.82154761904762,49.20630136986301,47.72660606060606,45.541,30.97178947368421,19598,251,259,84,146,165,20,95
1413,1413,19599,42.79626666666666,46.12673913043478,71.73696428571428,43.28826771653543,39.39618556701031,17.305,30.55458333333333,19599,150,184,56,127,97,6,48
1414,1414,19600,42.90739130434783,46.06051470588235,70.0790243902439,44.124526315789474,40.07397260273973,18.48,30.154324324324325,19600,115,136,41,95,73,5,37
1415,1415,19603,42.63285714285714,62.04916666666667,87.596,50.233,56.11666666666667,58.9,24.84142857142857,19603,14,12,5,10,3,1,7
1416,1416,19604,45.3557,51.87425,73.829375,50.81716981132075,46.25484375,54.31699999999999,22.664,19604,100,120,48,53,64,10,45
1417,1417,19625,28.924375,54.58272727272727,60.74333333333333,45.37625,54.16,60.57,14.714444444444446,19625,16,11,3,8,6,1,9
1418,1418,19630,49.34666666666666,46.878095238095234,66.10555555555555,45.25,45.1175,47.95399999999999,32.04090909090909,19630,42,42,18,26,24,5,11
1419,1419,19635,50.42,50.79677419354839,78.65384615384616,58.02769230769231,33.821333333333335,45.234,28.00125,19635,23,31,13,13,15,5,8
1420,1420,19636,50.42,50.79677419354839,78.65384615384616,58.02769230769231,33.821333333333335,45.234,28.00125,19636,23,31,13,13,15,5,8
1421,1421,19637,59.5575,62.16875,87.94,67.23400000000001,52.05,70.33333333333333,14.286666666666669,19637,16,8,3,10,5,3,3
1422,1422,19639,42.6696174863388,46.34656626506024,69.91118644067797,47.124854368932034,43.499381443298965,49.80333333333333,20.75946666666667,19639,183,166,59,103,97,15,75
1423,1423,19645,48.68769230769231,51.89615384615384,63.66,56.87285714285714,46.80875,92.92,31.241666666666664,19645,13,13,4,7,8,1,6
1424,1424,19662,56.852105263157895,58.035,79.718,70.27714285714286,62.92625,20.43,30.77125,19662,19,10,5,7,8,1,8
1425,1425,19663,55.04320895522388,52.37992957746479,73.24017857142857,55.16160919540231,49.88614457831326,55.11363636363637,29.90846153846154,19663,134,142,56,87,83,11,39
1426,1426,19672,41.31777777777778,44.24706896551725,59.96346153846154,45.69275862068965,45.43636363636364,36.01428571428571,23.630357142857143,19672,54,58,26,29,22,7,28
1427,1427,19674,38.69866666666667,42.68207547169811,64.00529411764705,38.7748275862069,46.675,38.66,23.33129032258065,19674,60,53,17,29,32,4,31
1428,1428,19677,39.22071428571429,58.18925925925925,75.80357142857143,55.432,36.78857142857142,19.255000000000003,28.266470588235293,19677,28,27,14,15,7,2,17
1429,1429,19678,53.959875,52.11391891891892,71.46963636363637,56.51173913043478,54.71618556701032,46.867777777777775,27.04090909090909,19678,160,148,55,92,97,9,55
1430,1430,19680,46.94545454545455,57.27318181818182,73.69625,56.12777777777777,49.66375,72.105,24.59181818181818,19680,33,22,8,18,16,2,11
1431,1431,19684,52.2613488372093,55.5961274509804,78.50962025316456,54.176779661016944,52.64359712230216,60.04,28.285205479452056,19684,215,204,79,118,139,10,73
1432,1432,19685,39.71238095238096,42.95190476190477,68.9723076923077,45.484545454545454,39.80533333333334,18.36,20.11555555555556,19685,42,42,13,22,30,1,18
1433,1433,19687,32.502941176470586,53.431,71.276,32.739999999999995,45.5,22.94,25.808,19687,17,10,5,4,7,1,10
1434,1434,19693,32.466,44.138571428571424,68.31,39.6464,47.367826086956526,14.795000000000002,13.849523809523808,19693,40,42,11,25,23,2,21
1435,1435,19701,59.77095238095238,59.139117647058825,77.18722222222222,51.21727272727273,54.76933333333333,69.27666666666666,35.47375,19701,21,34,18,11,15,3,8
1436,1436,19705,57.29257142857143,59.39732323232323,77.44729411764706,57.46022388059701,61.53696296296296,65.050625,29.676164383561645,19705,245,198,85,134,135,16,73
1437,1437,19714,40.87463414634146,42.09168,69.35333333333334,40.2139705882353,40.6820987654321,38.26333333333333,24.534814814814816,19714,123,125,39,68,81,6,54
1438,1438,19720,42.36416666666667,43.00875,59.56,44.12428571428571,60.75666666666666,16.085,23.6925,19720,12,16,2,7,9,2,8
1439,1439,19726,49.88,31.293,64.25666666666666,45.102222222222224,50.85166666666667,94.1,26.275,19726,19,10,3,9,6,1,10
1440,1440,19727,46.25546099290781,46.52784,70.94756756756756,47.56095238095238,46.34298701298701,38.728,30.38155172413793,19727,141,125,37,84,77,10,58
1441,1441,19728,43.863076923076925,52.96414141414141,71.19540540540541,46.26314814814815,50.47302325581396,46.256,22.4196,19728,65,99,37,54,43,5,25
1442,1442,19733,47.02583333333334,24.613529411764706,6.62,34.624545454545455,35.095,45.45,13.02,19733,12,17,1,11,14,2,1
1443,1443,19737,40.226,49.20106382978723,72.73153846153846,48.59333333333333,48.79289473684211,70.59666666666666,19.473870967741934,19737,65,47,13,27,38,3,31
1444,1444,19740,44.491125,45.47901098901099,69.98925925925926,45.014,44.20683333333333,44.59,28.19108108108108,19740,80,91,27,40,60,7,37
1445,1445,19745,44.59788235294118,42.46732142857143,73.39,44.16028571428572,49.2408,40.85166666666667,23.29657142857143,19745,85,56,15,35,50,6,35
1446,1446,19749,43.82,31.267916666666668,56.650000000000006,43.87590909090909,29.72533333333333,81.64,30.941666666666663,19749,28,24,2,22,15,1,12
1447,1447,19751,49.01431818181818,47.47507246376812,69.38333333333333,42.9153125,48.07272727272728,21.175,30.27470588235294,19751,44,69,27,32,33,4,17
1448,1448,19753,51.614285714285714,54.66566265060241,70.7523076923077,45.94511627906977,55.022666666666666,79.03666666666666,35.448,19753,77,83,39,43,45,3,30
1449,1449,19755,45.2132,43.69428571428572,63.69545454545455,41.5375,45.36363636363637,50.876666666666665,28.074166666666667,19755,25,28,11,16,11,3,12
1450,1450,19756,44.87545454545455,43.44111111111111,62.98416666666666,37.845454545454544,48.611428571428576,56.36,21.18125,19756,22,36,12,22,14,2,8
1451,1451,19759,27.18636363636364,46.46666666666667,93.36,31.205,41.63333333333333,18.88,24.94,19759,11,9,2,6,3,1,8
1452,1452,19760,53.10657142857143,47.63739130434783,60.738,60.13230769230769,53.27181818181818,47.96,24.943,19760,35,23,10,13,22,3,10
1453,1453,19762,42.08841772151899,44.93389221556886,71.1274074074074,47.27733333333333,36.24686046511628,38.48083333333333,26.02838235294118,19762,158,167,54,105,86,12,68
1454,1454,19763,50.777472527472526,50.10180555555556,75.33760000000001,49.014,59.57704545454545,49.62,22.113939393939397,19763,91,72,25,55,44,6,33
1455,1455,19765,44.200656934306565,44.50048780487805,65.43157894736842,42.33564705882353,45.323789473684215,35.647000000000006,25.24462962962963,19765,137,164,57,85,95,10,54
1456,1456,19766,39.860416666666666,42.10793103448276,60.193333333333335,37.479,42.782105263157895,14.425,23.896,19766,24,29,12,10,19,2,10
1457,1457,19770,59.88529411764706,54.67083333333333,71.936,70.24,55.323,91.82,17.174,19770,17,12,5,7,10,2,5
1458,1458,19775,49.990625,47.60922077922078,69.10637931034483,48.33011235955056,43.81070588235294,61.669,27.01175,19775,128,154,58,89,85,10,40
1459,1459,19776,49.990625,47.60922077922078,69.10637931034483,48.33011235955056,43.81070588235294,61.669,27.01175,19776,128,154,58,89,85,10,40
1460,1460,19777,49.444406779661016,47.17807692307692,67.65093023255814,44.83611764705883,50.53214285714286,56.94545454545455,27.79179487179487,19777,118,130,43,85,70,11,39
1461,1461,19780,45.93081081081081,55.98645161290322,74.95142857142856,51.37857142857143,49.90758620689655,72.60857142857142,27.50189189189189,19780,74,62,28,35,29,7,37
1462,1462,19814,31.35888888888889,31.273529411764702,55.0025,33.37,25.798,33.99,22.508333333333336,19814,9,17,4,5,10,1,6
1463,1463,19831,48.28392405063291,47.5936507936508,75.99652173913044,45.108823529411765,50.19439024390245,59.01545454545455,24.97181818181818,19831,79,63,23,34,41,11,33
1464,1464,19835,44.26328358208955,42.53928571428572,70.66,35.51035714285714,43.60234375,4.93,28.515,19835,67,98,26,56,64,1,18
1465,1465,19836,42.57363636363636,46.87675,60.30055555555556,45.94,44.53473684210527,29.47,28.70294117647059,19836,44,40,18,27,19,3,17
1466,1466,19843,52.83,45.767,64.53,56.94222222222223,46.011,69.86,37.56666666666667,19843,19,10,3,9,10,1,6
1467,1467,19899,59.57756756756756,63.87809523809524,82.85333333333332,65.6285,55.03277777777778,69.86,42.711,19899,37,21,9,20,18,1,10
1468,1468,19912,64.63733333333333,55.75357142857143,76.75166666666667,47.805,64.21,98.655,41.1925,19912,15,14,6,10,7,2,4
1469,1469,19915,59.88529411764706,54.67083333333333,71.936,70.24,55.323,91.82,17.174,19915,17,12,5,7,10,2,5
1470,1470,19920,51.321666666666665,48.78055555555556,74.63136363636363,49.63692307692308,44.26891891891892,37.51166666666666,35.88529411764706,19920,54,54,22,26,37,6,17
1471,1471,19921,51.321666666666665,48.78055555555556,74.63136363636363,49.63692307692308,44.26891891891892,37.51166666666666,35.88529411764706,19921,54,54,22,26,37,6,17
1472,1472,19926,49.31438095238096,47.86521367521368,66.146,45.51379746835443,50.75377049180328,59.68625,28.333529411764708,19926,105,117,40,79,61,8,34
1473,1473,19944,43.62935483870968,47.20962962962963,63.15555555555555,52.35928571428571,47.14045454545454,100.0,15.720833333333331,19944,31,27,9,14,22,1,12
1474,1474,19980,49.8119587628866,39.24549019607843,63.064375,42.98102941176471,43.423125,52.92333333333334,27.496896551724134,19980,97,102,32,68,64,6,29
1475,1475,19981,42.07524590163935,43.126,62.96076923076923,43.1446875,48.39368421052632,57.18000000000001,24.296666666666667,19981,61,55,13,32,38,3,30
1476,1476,19984,52.51840336134453,47.57239583333333,70.35529411764706,47.54229166666667,56.52927710843374,35.847142857142856,27.8993023255814,19984,119,96,34,48,83,7,43
1477,1477,20000,49.22631578947369,46.95809523809524,64.79166666666667,44.2863829787234,51.870000000000005,31.222,29.53954545454545,20000,57,84,30,47,37,5,22
1478,1478,20003,40.76714285714286,43.9542372881356,69.18333333333334,49.29708333333334,40.31333333333333,10.5075,21.3635,20003,49,59,18,24,42,4,20
1479,1479,20004,39.46440677966102,44.79333333333334,66.77346153846153,46.08851851851852,42.190769230769234,10.5075,18.858,20004,59,75,26,27,52,4,25
1480,1480,20005,49.11386363636363,48.65342105263158,75.21214285714287,49.338,50.95238095238095,36.56,28.176666666666662,20005,44,38,14,25,21,4,18
1481,1481,20010,48.032125,45.335073529411765,66.21891304347827,45.76534090909091,49.90066666666667,53.94500000000001,28.173870967741934,20010,160,136,46,88,90,10,62
1482,1482,20026,37.23,47.025802469135805,64.38939393939394,46.0768085106383,34.85744186046512,52.37,24.67368421052632,20026,84,81,33,47,43,4,38
1483,1483,20028,54.46076923076923,56.424642857142864,75.96321428571427,53.57111111111112,50.898125,73.9375,29.05058823529412,20028,52,56,28,27,32,4,17
1484,1484,20033,49.4278431372549,49.43714285714286,78.52894736842104,52.403125,51.135714285714286,40.313,24.060181818181817,20033,153,126,38,64,112,10,55
1485,1485,20038,48.67781609195403,45.71595505617977,66.04693548387097,48.7569,47.89786324786325,26.32,28.11629032258065,20038,174,178,62,100,117,11,62
1486,1486,20041,47.44978723404255,46.50375,62.52111111111112,50.48130434782608,50.0275,56.38,24.521,20041,47,40,18,23,24,2,20
1487,1487,20043,44.642272727272726,44.09705882352941,65.944375,47.73825396825397,40.95631578947368,36.11625,22.841666666666665,20043,88,102,32,63,57,8,30
1488,1488,20046,50.7296,45.94518518518518,75.02666666666666,45.5524,40.22428571428571,69.89,47.79333333333333,20046,25,27,6,25,14,1,6
1489,1489,20047,56.55685185185185,53.315625,72.71471698113207,52.25225806451613,57.63852459016393,39.42,31.864,20047,108,112,53,62,61,9,35
1490,1490,20052,47.286,53.88424242424242,74.78333333333333,59.09823529411764,45.51055555555556,99.98,13.909,20052,25,33,12,17,18,1,10
1491,1491,20066,47.68568965517241,49.08566037735849,75.39947368421052,49.14243243243243,45.874375,41.725,25.34578947368421,20066,58,53,19,37,32,4,19
1492,1492,20067,43.285270270270274,48.94852272727273,69.51857142857143,46.41351851851852,41.06755555555556,41.6,33.10655172413793,20067,74,88,28,54,45,6,29
1493,1493,20075,55.50583333333333,55.76285714285715,61.92142857142858,49.445,72.42999999999999,7.67,49.584,20075,12,14,7,8,5,1,5
1494,1494,20079,38.67949579831932,43.08352941176471,69.98939393939395,42.77115384615384,38.37126760563381,57.06428571428571,23.10034482758621,20079,119,102,33,52,71,7,58
1495,1495,20100,65.05166666666666,54.193333333333335,63.86000000000001,58.02,55.59666666666666,100.0,51.03333333333334,20100,12,15,6,5,12,1,3
1496,1496,20108,40.42043478260869,51.77257142857143,77.52153846153846,44.6775,43.65157894736842,29.55,17.795555555555556,20108,23,35,13,16,19,1,9
1497,1497,20116,48.861681818181815,48.08991379310345,73.5687356321839,47.6575,46.46344827586207,38.278125,29.01666666666667,20116,220,232,87,120,145,16,84
1498,1498,20117,48.544285714285714,58.558125,76.77,61.33,36.3975,41.485,10.075,20117,7,16,7,8,4,2,2
1499,1499,20118,57.37736842105264,45.21476744186047,64.98461538461538,37.04701149425288,32.787,24.773000000000003,38.545,20118,19,258,104,87,70,10,6
1500,1500,20119,44.50909090909091,44.85794871794872,69.12853658536585,41.68364864864865,41.93685714285714,39.64,29.773157894736844,20119,110,117,41,74,70,4,38
1501,1501,20120,47.19363636363636,32.34136363636364,59.01,52.07538461538461,39.7935,10.89,28.74,20120,33,22,6,13,20,1,15
1502,1502,20121,34.092,43.78066666666667,57.31555555555556,42.28305555555556,40.80666666666667,33.025,23.77192307692308,20121,45,60,18,36,21,4,26
1503,1503,20123,45.06411347517731,46.91158823529412,70.77538461538461,47.93873417721519,42.46108910891089,18.78,25.907586206896557,20123,141,170,65,79,101,8,58
1504,1504,20127,46.10666666666667,44.074615384615385,66.05,46.96,45.842,79.57,30.135,20127,15,13,3,11,5,1,8
1505,1505,20131,51.75708333333333,52.51333333333333,73.98333333333333,59.97272727272728,36.3525,69.605,34.50454545454546,20131,24,24,12,11,12,2,11
1506,1506,20133,42.36416666666667,43.00875,59.56,44.12428571428571,60.75666666666666,16.085,23.6925,20133,12,16,2,7,9,2,8
1507,1507,20136,41.27324324324324,45.11622222222222,62.75428571428572,43.53333333333333,47.20884615384615,21.64333333333333,22.77466666666667,20136,37,45,14,24,26,3,15
1508,1508,20147,44.6195,40.14714285714286,68.11636363636363,44.767,40.728,17.375,23.26571428571429,20147,40,42,11,30,25,2,14
1509,1509,20148,39.73028571428571,43.90957142857143,72.4575,51.9252,39.536511627906975,38.02428571428572,20.766829268292685,20148,70,70,24,25,43,7,41
1510,1510,20149,40.902842105263154,43.558921568627454,73.4514705882353,47.308837209302325,38.178333333333335,35.90333333333333,24.160740740740746,20149,95,102,34,43,54,12,54
1511,1511,20153,56.1695,59.5174,79.28807692307691,69.08541666666666,51.87914285714286,57.22666666666667,29.047727272727272,20153,60,50,26,24,35,3,22
1512,1512,20154,50.07838709677419,48.86471698113208,74.14772727272727,47.89740740740741,37.46608695652174,60.06,26.90909090909091,20154,31,53,22,27,23,1,11
1513,1513,20163,48.42,51.135000000000005,65.07333333333334,40.97166666666666,63.02571428571429,30.11,33.22,20163,11,18,6,12,7,1,3
1514,1514,20164,44.31915254237288,44.98,70.538,45.526153846153846,42.50634146341464,53.138,29.9428,20164,59,53,15,26,41,5,25
1515,1515,20165,40.75230769230769,56.425161290322585,75.47833333333334,53.181875,42.3775,79.095,19.62363636363636,20165,26,31,12,16,16,2,11
1516,1516,20166,50.79769230769231,36.37416666666667,66.78666666666668,45.435,38.11375,66.01,23.74333333333333,20166,13,12,3,10,8,1,3
1517,1517,20167,59.580000000000005,41.71266666666666,65.28833333333334,40.26571428571429,60.74111111111111,1.2,29.7975,20167,12,15,6,7,9,1,4
1518,1518,20168,54.07121621621621,49.012142857142855,67.17866666666667,56.36892857142857,52.62020408163265,50.28833333333333,30.913225806451614,20168,74,70,30,28,49,6,31
1519,1519,20173,59.46357142857143,51.36666666666667,71.04714285714286,49.03153846153846,67.1,79.57,37.476,20173,14,15,7,13,3,1,5
1520,1520,20176,44.71892857142857,37.38428571428572,66.38857142857144,37.83526315789474,50.81263157894737,22.51,12.735,20176,28,28,7,19,19,1,10
1521,1521,20178,49.067807017543856,53.264094488188974,72.84468085106383,51.23619718309859,50.96041666666667,61.17375,26.47116279069768,20178,114,127,47,71,72,8,43
1522,1522,20182,41.39135135135136,42.372708333333335,57.38611111111111,41.254000000000005,44.3896875,2.03,20.345714285714287,20182,37,48,18,20,32,1,14
1523,1523,20183,41.39135135135136,42.372708333333335,57.38611111111111,41.254000000000005,44.3896875,2.03,20.345714285714287,20183,37,48,18,20,32,1,14
1524,1524,20186,42.15905172413793,38.018839285714286,61.4545945945946,40.71904761904762,38.83573333333333,54.083333333333336,22.814042553191488,20186,116,112,37,63,75,6,47
1525,1525,20187,48.71390243902439,39.71666666666667,67.19666666666667,42.46272727272727,42.05090909090909,79.615,21.10571428571429,20187,41,45,15,22,33,2,14
1526,1526,20191,39.01032258064516,44.31185714285714,63.73346153846153,41.75325581395349,39.88588235294117,39.92666666666667,22.77346153846154,20191,62,70,26,43,34,3,26
1527,1527,20194,46.7072,40.79314285714285,56.76692307692308,49.04111111111112,45.29161290322581,69.115,28.57809523809524,20194,50,35,13,18,31,2,21
1528,1528,20195,46.7072,40.79314285714285,56.76692307692308,49.04111111111112,45.29161290322581,69.115,28.57809523809524,20195,50,35,13,18,31,2,21
1529,1529,20196,47.55346153846154,41.08137931034482,75.17999999999999,46.986666666666665,39.64055555555555,22.380000000000003,33.723076923076924,20196,26,29,7,15,18,2,13
1530,1530,20197,46.073,38.445,79.30666666666667,40.00125,30.86375,41.1,38.318333333333335,20197,10,16,3,8,8,1,6
1531,1531,20198,37.79285714285714,37.89058139534884,63.353928571428575,30.537954545454543,37.985263157894735,17.92,22.53,20198,49,86,28,44,38,3,22
1532,1532,20201,46.45135714285714,50.51601398601399,69.99884615384616,49.40464788732395,49.03117021276596,30.002,29.827857142857145,20201,140,143,52,71,94,10,56
1533,1533,20202,36.605,38.791525423728814,61.2958,35.99086956521739,36.053010752688174,22.02111111111111,20.16081081081081,20202,104,177,50,92,93,9,37
1534,1534,20203,37.20034782608696,39.30625,61.76836363636363,37.04754901960784,36.24939393939394,22.02111111111111,20.520238095238096,20203,115,192,55,102,99,9,42
1535,1535,20209,43.50666666666667,36.63846153846154,67.512,44.96608695652174,49.58563636363636,30.438888888888886,24.67333333333333,20209,90,52,10,23,55,9,45
1536,1536,20214,53.46037735849057,53.377559055118105,68.10739130434783,58.401014492753625,51.35910256410256,66.51625,23.28125,20214,106,127,46,69,78,8,32
1537,1537,20216,48.781090909090906,53.60948979591837,70.65816091954024,46.58487804878049,42.81438596491228,41.01,29.463809523809523,20216,55,196,87,82,57,4,21
1538,1538,20222,48.803428571428576,40.07080459770115,59.54928571428571,43.44,44.305660377358485,39.3025,24.48428571428571,20222,70,87,28,51,53,4,21
1539,1539,20223,48.99329411764706,41.72489795918367,61.038125,44.352982456140346,46.10950819672131,49.48666666666667,24.538148148148142,20223,85,98,32,57,61,6,27
1540,1540,20224,48.52771428571429,39.98574468085106,72.9225,42.21758620689655,44.111250000000005,49.332,29.04875,20224,35,47,8,29,24,5,16
1541,1541,20225,45.79939024390245,47.50197530864197,72.15655172413793,47.77106382978723,45.37384615384615,44.34,24.766969696969696,20225,82,81,29,47,52,2,33
1542,1542,20227,32.7415625,43.5288,55.453,37.36875,44.86625,99.15,23.883636363636366,20227,32,25,10,16,8,1,22
1543,1543,20237,45.036511627906975,56.823170731707314,79.78133333333334,57.06235294117647,47.57030303030303,91.37,15.975625,20237,43,41,15,17,33,3,16
1544,1544,20240,55.33053435114504,54.43678321678322,78.8466037735849,50.5736231884058,55.397551020408166,53.24,31.38860465116279,20240,131,143,53,69,98,11,43
1545,1545,20241,44.30232558139535,46.08820895522388,70.5712,41.42575757575757,38.55607142857143,38.74,30.53166666666667,20241,43,67,25,33,28,6,18
1546,1546,20242,50.27133333333333,44.52785714285714,70.10666666666667,43.273,49.695,13.79,39.668,20242,15,14,6,10,6,2,5
1547,1547,20244,48.18,45.520625,56.9,44.928333333333335,60.9575,79.57,17.08142857142857,20244,13,16,7,6,8,1,7
1548,1548,20248,46.80769230769231,38.786206896551725,67.15444444444444,41.694545454545455,47.43666666666667,20.635,21.04375,20248,26,29,9,22,12,4,8
1549,1549,20250,46.22469696969697,41.95075757575758,57.78625,45.13659574468085,47.977250000000005,44.18,27.1108,20250,66,66,16,47,40,4,25
1550,1550,20259,56.40421052631579,55.4940206185567,78.70361111111112,51.944186046511625,56.157916666666665,55.55,34.6941935483871,20259,95,97,36,43,72,10,31
1551,1551,20260,51.07921739130435,47.88348214285714,69.88486486486485,54.10153846153847,53.389875,34.82692307692308,24.757777777777772,20260,115,112,37,52,80,13,45
1552,1552,20261,50.32297520661157,48.70924528301887,69.05128205128206,54.634807692307696,54.28315068493151,35.28916666666667,26.11980392156863,20261,121,106,39,52,73,12,51
1553,1553,20302,54.98148148148148,50.4,64.592,55.9625,50.06722222222223,83.03666666666668,36.79307692307693,20302,27,29,10,12,18,3,13
1554,1554,20303,44.0134375,52.61153846153846,75.72111111111111,58.82384615384616,50.33894736842105,46.71,20.43625,20303,32,26,9,13,19,1,16
1555,1555,20304,41.035,45.92095238095239,62.84666666666666,45.50555555555556,41.41888888888889,15.47,29.4375,20304,8,21,6,9,9,1,4
1556,1556,20306,51.57488505747127,51.63728155339806,73.10184210526316,47.82675213675213,51.16607692307692,46.18142857142857,29.6996,20306,174,206,76,117,130,7,50
1557,1557,20308,35.684814814814814,38.14608695652174,66.35555555555555,33.72333333333333,32.26307692307692,67.99,16.58,20308,27,23,9,18,13,1,9
1558,1558,20330,43.634,39.23421686746988,58.475,38.98416666666667,34.86194444444445,13.68,26.640714285714285,20330,30,83,26,36,36,1,14
1559,1559,20331,45.75113636363636,40.27855072463768,56.46190476190476,43.60410256410256,38.34,55.835,28.86941176470588,20331,44,69,21,39,34,2,17
1560,1560,20337,47.654545454545456,49.55055555555556,63.25,52.49625,50.128,15.47,24.9725,20337,11,18,6,8,10,1,4
1561,1561,20349,36.24567567567568,41.09705357142857,73.73592592592593,37.151803278688526,38.094729729729735,44.122,21.740784313725488,20349,111,112,27,61,74,10,51
1562,1562,20388,27.18636363636364,46.46666666666667,93.36,31.205,41.63333333333333,18.88,24.94,20388,11,9,2,6,3,1,8
