,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka,liczba_rozdan_na_rozgrywce,liczba_rozdan_na_obronie,liczba_rozdan_Kokosy_na_Obronie,liczba_rozdan_częściówka,liczba_rozdan_końcówka,liczba_rozdan_szlemik,liczba_rozdan_Wpadka
6039,69.94,88.82,52.31,36.51,86.37,93.78,92.3,77,83,39,43,45,3,30
6040,30.41,87.11,23.84,87.79,16.31,89.67,55.16,30,25,11,20,13,1,10
6041,30.41,87.11,23.84,87.79,16.31,89.67,55.16,30,25,11,20,13,1,10
6042,32.69,73.53,27.61,54.42,46.72,13.8,75.13,53,57,30,31,21,4,24
6043,32.69,73.53,27.61,54.42,46.72,13.8,75.13,53,57,30,31,21,4,24
6044,32.69,73.53,27.61,54.42,46.72,13.8,75.13,53,57,30,31,21,4,24
6045,32.69,73.53,27.61,54.42,46.72,13.8,75.13,53,57,30,31,21,4,24
6046,32.8,77.75,83.34,77.81,74.16,90.93,26.58,33,23,7,16,16,2,15
6047,32.8,77.75,83.34,77.81,74.16,90.93,26.58,33,23,7,16,16,2,15
6048,50.43,21.56,66.97,58.3,47.63,49.29,63.83,63,47,17,26,35,1,31
6049,50.43,21.56,66.97,58.3,47.63,49.29,63.83,63,47,17,26,35,1,31
6050,50.43,21.56,66.97,58.3,47.63,49.29,63.83,63,47,17,26,35,1,31
6051,50.43,21.56,66.97,58.3,47.63,49.29,63.83,63,47,17,26,35,1,31
6052,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6053,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6054,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6055,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6056,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6057,47.06,41.19,14.95,43.01,66.23,21.85,49.57,81,87,34,52,48,5,29
6058,95.61,90.02,33.43,96.46,96.06,43.64,67.83,28,27,12,16,17,2,8
6059,95.61,90.02,33.43,96.46,96.06,43.64,67.83,28,27,12,16,17,2,8
6060,79.18,69.94,67.71,54.82,64.52,17.28,39.53,36,48,22,24,24,3,11
6061,79.18,69.94,67.71,54.82,64.52,17.28,39.53,36,48,22,24,24,3,11
6062,79.18,69.94,67.71,54.82,64.52,17.28,39.53,36,48,22,24,24,3,11
6063,91.67,87.28,67.77,93.73,44.38,91.5,89.45,66,64,29,49,27,4,21
6064,91.67,87.28,67.77,93.73,44.38,91.5,89.45,66,64,29,49,27,4,21
6065,91.67,87.28,67.77,93.73,44.38,91.5,89.45,66,64,29,49,27,4,21
6066,91.67,87.28,67.77,93.73,44.38,91.5,89.45,66,64,29,49,27,4,21
6067,91.67,87.28,67.77,93.73,44.38,91.5,89.45,66,64,29,49,27,4,21
6068,90.07,96.69,93.73,99.6,72.16,72.73,67.37,60,50,26,24,35,3,22
6069,90.07,96.69,93.73,99.6,72.16,72.73,67.37,60,50,26,24,35,3,22
6070,90.07,96.69,93.73,99.6,72.16,72.73,67.37,60,50,26,24,35,3,22
6071,90.07,96.69,93.73,99.6,72.16,72.73,67.37,60,50,26,24,35,3,22
6072,59.21,56.19,72.45,46.32,8.44,77.41,53.17,31,53,22,27,23,1,11
6073,59.21,56.19,72.45,46.32,8.44,77.41,53.17,31,53,22,27,23,1,11
6074,59.21,56.19,72.45,46.32,8.44,77.41,53.17,31,53,22,27,23,1,11
6075,50.71,3.82,0.46,32.97,9.64,48.03,93.95,15,14,2,15,5,2,5
6076,86.71,58.59,33.6,59.67,60.64,64.06,81.92,50,64,26,31,38,4,15
6077,86.71,58.59,33.6,59.67,60.64,64.06,81.92,50,64,26,31,38,4,15
6078,86.71,58.59,33.6,59.67,60.64,64.06,81.92,50,64,26,31,38,4,15
6079,86.71,58.59,33.6,59.67,60.64,64.06,81.92,50,64,26,31,38,4,15
6080,44.38,53.11,49.97,65.89,55.33,78.72,65.26,83,59,21,41,41,4,35
6081,44.38,53.11,49.97,65.89,55.33,78.72,65.26,83,59,21,41,41,4,35
6082,44.38,53.11,49.97,65.89,55.33,78.72,65.26,83,59,21,41,41,4,35
6083,44.38,53.11,49.97,65.89,55.33,78.72,65.26,83,59,21,41,41,4,35
6084,44.38,53.11,49.97,65.89,55.33,78.72,65.26,83,59,21,41,41,4,35
6085,48.2,71.42,20.19,13.35,96.98,19.0,86.94,11,18,6,12,7,1,3
6086,88.19,57.1,97.32,75.58,16.77,70.28,90.53,49,64,20,38,35,4,16
6087,88.19,57.1,97.32,75.58,16.77,70.28,90.53,49,64,20,38,35,4,16
6088,88.19,57.1,97.32,75.58,16.77,70.28,90.53,49,64,20,38,35,4,16
6089,88.19,57.1,97.32,75.58,16.77,70.28,90.53,49,64,20,38,35,4,16
6090,31.2,51.74,28.69,68.97,32.17,3.65,69.31,53,60,27,27,29,4,26
6091,31.2,51.74,28.69,68.97,32.17,3.65,69.31,53,60,27,27,29,4,26
6092,31.2,51.74,28.69,68.97,32.17,3.65,69.31,53,60,27,27,29,4,26
6093,31.2,51.74,28.69,68.97,32.17,3.65,69.31,53,60,27,27,29,4,26
6094,98.57,86.25,97.95,2.51,98.06,0.29,99.83,15,14,7,8,9,1,4
6095,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6096,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6097,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6098,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6099,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6100,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6101,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6102,24.99,36.68,51.17,14.77,10.15,34.17,76.04,43,67,25,33,28,6,18
6103,6.9,17.17,16.49,7.7,43.07,34.0,27.95,60,53,17,29,32,4,31
6104,6.9,17.17,16.49,7.7,43.07,34.0,27.95,60,53,17,29,32,4,31
6105,6.9,17.17,16.49,7.7,43.07,34.0,27.95,60,53,17,29,32,4,31
6106,6.9,17.17,16.49,7.7,43.07,34.0,27.95,60,53,17,29,32,4,31
6107,16.89,8.27,6.45,7.59,6.45,86.02,40.84,36,45,17,26,20,3,15
6108,16.89,8.27,6.45,7.59,6.45,86.02,40.84,36,45,17,26,20,3,15
6109,16.89,8.27,6.45,7.59,6.45,86.02,40.84,36,45,17,26,20,3,15
6110,61.95,36.45,9.58,15.0,58.7,96.98,75.24,35,47,20,28,18,3,13
6111,61.95,36.45,9.58,15.0,58.7,96.98,75.24,35,47,20,28,18,3,13
6112,61.95,36.45,9.58,15.0,58.7,96.98,75.24,35,47,20,28,18,3,13
6113,37.54,53.51,46.04,22.48,24.36,19.68,85.28,58,82,34,39,41,4,22
6114,37.54,53.51,46.04,22.48,24.36,19.68,85.28,58,82,34,39,41,4,22
6115,37.54,53.51,46.04,22.48,24.36,19.68,85.28,58,82,34,39,41,4,22
6116,37.54,53.51,46.04,22.48,24.36,19.68,85.28,58,82,34,39,41,4,22
6117,37.54,53.51,46.04,22.48,24.36,19.68,85.28,58,82,34,39,41,4,22
6118,84.6,75.81,89.16,90.93,37.99,47.01,83.11,53,55,19,41,26,4,18
6119,84.6,75.81,89.16,90.93,37.99,47.01,83.11,53,55,19,41,26,4,18
6120,84.6,75.81,89.16,90.93,37.99,47.01,83.11,53,55,19,41,26,4,18
6121,84.6,75.81,89.16,90.93,37.99,47.01,83.11,53,55,19,41,26,4,18
6122,91.5,78.15,89.67,93.38,44.72,82.37,92.41,66,65,23,45,33,6,24
6123,91.5,78.15,89.67,93.38,44.72,82.37,92.41,66,65,23,45,33,6,24
6124,91.5,78.15,89.67,93.38,44.72,82.37,92.41,66,65,23,45,33,6,24
6125,91.5,78.15,89.67,93.38,44.72,82.37,92.41,66,65,23,45,33,6,24
6126,91.5,78.15,89.67,93.38,44.72,82.37,92.41,66,65,23,45,33,6,24
6127,70.34,97.38,92.93,71.48,88.42,72.96,72.85,40,42,21,27,17,3,14
6128,70.34,97.38,92.93,71.48,88.42,72.96,72.85,40,42,21,27,17,3,14
6129,70.34,97.38,92.93,71.48,88.42,72.96,72.85,40,42,21,27,17,3,14
6130,97.83,98.92,96.41,97.66,96.75,9.36,74.67,24,29,14,19,12,1,7
6131,97.83,98.92,96.41,97.66,96.75,9.36,74.67,24,29,14,19,12,1,7
6132,2.8,8.21,33.83,3.59,4.16,10.9,16.94,39,44,12,29,27,2,13
6133,2.8,8.21,33.83,3.59,4.16,10.9,16.94,39,44,12,29,27,2,13
6134,2.8,8.21,33.83,3.59,4.16,10.9,16.94,39,44,12,29,27,2,13
6135,35.31,27.72,13.92,9.98,53.74,61.21,56.93,68,75,32,34,42,5,30
6136,35.31,27.72,13.92,9.98,53.74,61.21,56.93,68,75,32,34,42,5,30
6137,35.31,27.72,13.92,9.98,53.74,61.21,56.93,68,75,32,34,42,5,30
6138,35.31,27.72,13.92,9.98,53.74,61.21,56.93,68,75,32,34,42,5,30
6139,35.31,27.72,13.92,9.98,53.74,61.21,56.93,68,75,32,34,42,5,30
6140,43.53,12.61,24.02,3.76,9.7,74.73,95.09,29,29,13,11,20,1,13
6141,43.53,12.61,24.02,3.76,9.7,74.73,95.09,29,29,13,11,20,1,13
6142,48.89,95.78,86.2,97.09,7.13,39.87,1.25,7,16,7,8,4,2,2
6143,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6144,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6145,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6146,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6147,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6148,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6149,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6150,41.19,74.5,64.46,74.84,58.98,71.25,24.87,50,61,19,38,31,2,21
6151,28.64,63.15,44.61,93.5,23.22,57.9,36.51,62,51,20,30,31,3,29
6152,28.64,63.15,44.61,93.5,23.22,57.9,36.51,62,51,20,30,31,3,29
6153,28.64,63.15,44.61,93.5,23.22,57.9,36.51,62,51,20,30,31,3,29
6154,28.64,63.15,44.61,93.5,23.22,57.9,36.51,62,51,20,30,31,3,29
6155,50.66,98.0,89.22,63.15,86.31,17.63,80.78,41,41,23,22,19,3,15
6156,50.66,98.0,89.22,63.15,86.31,17.63,80.78,41,41,23,22,19,3,15
6157,50.66,98.0,89.22,63.15,86.31,17.63,80.78,41,41,23,22,19,3,15
6158,23.56,48.72,14.66,64.29,87.96,4.68,5.59,29,29,10,20,14,1,13
6159,23.56,48.72,14.66,64.29,87.96,4.68,5.59,29,29,10,20,14,1,13
6160,30.29,41.7,9.98,40.84,60.58,29.95,51.23,38,48,17,29,20,3,17
6161,30.29,41.7,9.98,40.84,60.58,29.95,51.23,38,48,17,29,20,3,17
6162,30.29,41.7,9.98,40.84,60.58,29.95,51.23,38,48,17,29,20,3,17
6163,53.74,41.87,19.28,27.38,72.1,20.99,70.62,57,84,30,47,37,5,22
6164,53.74,41.87,19.28,27.38,72.1,20.99,70.62,57,84,30,47,37,5,22
6165,53.74,41.87,19.28,27.38,72.1,20.99,70.62,57,84,30,47,37,5,22
6166,53.74,41.87,19.28,27.38,72.1,20.99,70.62,57,84,30,47,37,5,22
6167,53.74,41.87,19.28,27.38,72.1,20.99,70.62,57,84,30,47,37,5,22
6168,74.96,85.4,86.08,85.05,75.7,27.04,48.2,70,69,27,45,41,4,22
6169,74.96,85.4,86.08,85.05,75.7,27.04,48.2,70,69,27,45,41,4,22
6170,74.96,85.4,86.08,85.05,75.7,27.04,48.2,70,69,27,45,41,4,22
6171,74.96,85.4,86.08,85.05,75.7,27.04,48.2,70,69,27,45,41,4,22
6172,74.96,85.4,86.08,85.05,75.7,27.04,48.2,70,69,27,45,41,4,22
6173,55.39,46.43,49.69,76.16,62.07,15.74,79.98,31,27,8,18,17,3,12
6174,55.39,46.43,49.69,76.16,62.07,15.74,79.98,31,27,8,18,17,3,12
6175,67.31,70.74,44.1,69.59,95.09,44.21,60.35,81,61,21,48,37,6,30
6176,67.31,70.74,44.1,69.59,95.09,44.21,60.35,81,61,21,48,37,6,30
6177,67.31,70.74,44.1,69.59,95.09,44.21,60.35,81,61,21,48,37,6,30
6178,67.31,70.74,44.1,69.59,95.09,44.21,60.35,81,61,21,48,37,6,30
6179,67.31,70.74,44.1,69.59,95.09,44.21,60.35,81,61,21,48,37,6,30
6180,34.34,66.57,31.26,60.13,62.64,68.0,33.2,44,43,20,24,18,4,21
6181,34.34,66.57,31.26,60.13,62.64,68.0,33.2,44,43,20,24,18,4,21
6182,34.34,66.57,31.26,60.13,62.64,68.0,33.2,44,43,20,24,18,4,21
6183,1.43,4.91,2.28,10.84,0.97,38.05,13.98,32,55,16,24,26,4,17
6184,1.43,4.91,2.28,10.84,0.97,38.05,13.98,32,55,16,24,26,4,17
6185,1.43,4.91,2.28,10.84,0.97,38.05,13.98,32,55,16,24,26,4,17
6186,35.03,68.8,91.84,92.93,2.91,38.62,49.17,28,30,12,18,16,1,11
6187,35.03,68.8,91.84,92.93,2.91,38.62,49.17,28,30,12,18,16,1,11
6188,63.15,94.24,44.89,87.56,92.87,21.39,52.82,75,67,29,50,36,2,25
6189,63.15,94.24,44.89,87.56,92.87,21.39,52.82,75,67,29,50,36,2,25
6190,63.15,94.24,44.89,87.56,92.87,21.39,52.82,75,67,29,50,36,2,25
6191,63.15,94.24,44.89,87.56,92.87,21.39,52.82,75,67,29,50,36,2,25
6192,63.15,94.24,44.89,87.56,92.87,21.39,52.82,75,67,29,50,36,2,25
6193,81.0,61.72,16.14,85.68,69.77,84.88,90.93,70,72,27,42,39,4,30
6194,81.0,61.72,16.14,85.68,69.77,84.88,90.93,70,72,27,42,39,4,30
6195,81.0,61.72,16.14,85.68,69.77,84.88,90.93,70,72,27,42,39,4,30
6196,81.0,61.72,16.14,85.68,69.77,84.88,90.93,70,72,27,42,39,4,30
6197,81.0,61.72,16.14,85.68,69.77,84.88,90.93,70,72,27,42,39,4,30
6198,85.17,53.96,23.56,68.8,66.46,88.31,84.48,52,61,22,40,27,4,20
6199,85.17,53.96,23.56,68.8,66.46,88.31,84.48,52,61,22,40,27,4,20
6200,85.17,53.96,23.56,68.8,66.46,88.31,84.48,52,61,22,40,27,4,20
6201,85.17,53.96,23.56,68.8,66.46,88.31,84.48,52,61,22,40,27,4,20
6202,97.78,54.14,55.68,57.73,77.24,62.58,97.09,45,68,22,35,38,5,13
6203,97.78,54.14,55.68,57.73,77.24,62.58,97.09,45,68,22,35,38,5,13
6204,97.78,54.14,55.68,57.73,77.24,62.58,97.09,45,68,22,35,38,5,13
6205,97.78,54.14,55.68,57.73,77.24,62.58,97.09,45,68,22,35,38,5,13
6206,19.74,40.79,49.57,27.61,10.9,77.87,35.71,53,60,25,32,27,4,25
6207,19.74,40.79,49.57,27.61,10.9,77.87,35.71,53,60,25,32,27,4,25
6208,19.74,40.79,49.57,27.61,10.9,77.87,35.71,53,60,25,32,27,4,25
6209,19.74,40.79,49.57,27.61,10.9,77.87,35.71,53,60,25,32,27,4,25
6210,54.25,41.3,23.9,31.83,34.0,52.2,82.83,42,42,18,26,24,5,11
6211,54.25,41.3,23.9,31.83,34.0,52.2,82.83,42,42,18,26,24,5,11
6212,54.25,41.3,23.9,31.83,34.0,52.2,82.83,42,42,18,26,24,5,11
6213,79.58,39.82,36.68,73.82,50.66,39.48,87.16,44,43,16,24,28,3,16
6214,79.58,39.82,36.68,73.82,50.66,39.48,87.16,44,43,16,24,28,3,16
6215,79.58,39.82,36.68,73.82,50.66,39.48,87.16,44,43,16,24,28,3,16
6216,10.55,16.83,33.31,2.17,6.73,89.67,95.89,15,14,4,11,6,1,7
6217,26.98,45.64,45.24,10.04,43.01,29.15,88.19,64,75,27,41,38,3,30
6218,26.98,45.64,45.24,10.04,43.01,29.15,88.19,64,75,27,41,38,3,30
6219,26.98,45.64,45.24,10.04,43.01,29.15,88.19,64,75,27,41,38,3,30
6220,26.98,45.64,45.24,10.04,43.01,29.15,88.19,64,75,27,41,38,3,30
6221,26.98,45.64,45.24,10.04,43.01,29.15,88.19,64,75,27,41,38,3,30
6222,22.82,4.28,14.55,8.44,24.3,8.78,5.76,36,45,11,34,22,4,10
6223,22.82,4.28,14.55,8.44,24.3,8.78,5.76,36,45,11,34,22,4,10
6224,22.82,4.28,14.55,8.44,24.3,8.78,5.76,36,45,11,34,22,4,10
6225,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6226,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6227,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6228,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6229,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6230,5.99,34.06,41.99,10.38,33.71,86.14,8.78,38,46,14,24,27,1,18
6231,6.1,12.55,57.33,1.2,11.12,64.8,7.42,38,44,16,21,24,3,18
6232,6.1,12.55,57.33,1.2,11.12,64.8,7.42,38,44,16,21,24,3,18
6233,6.1,12.55,57.33,1.2,11.12,64.8,7.42,38,44,16,21,24,3,18
6234,38.56,25.16,83.86,32.17,0.86,98.0,26.7,12,17,7,7,10,1,4
6235,45.98,26.81,11.52,50.2,20.19,66.69,71.02,33,48,16,26,20,3,16
6236,45.98,26.81,11.52,50.2,20.19,66.69,71.02,33,48,16,26,20,3,16
6237,45.98,26.81,11.52,50.2,20.19,66.69,71.02,33,48,16,26,20,3,16
6238,6.96,85.11,81.35,49.23,15.29,12.89,92.18,27,25,8,16,8,2,18
6239,6.96,85.11,81.35,49.23,15.29,12.89,92.18,27,25,8,16,8,2,18
6240,15.4,12.04,21.56,55.5,14.15,10.44,54.59,34,19,7,18,9,2,17
6241,15.4,12.04,21.56,55.5,14.15,10.44,54.59,34,19,7,18,9,2,17
6242,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6243,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6244,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6245,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6246,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6247,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6248,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6249,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6250,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6251,20.08,45.01,13.01,34.4,32.74,47.58,19.45,64,75,30,52,32,3,22
6252,11.41,78.84,43.41,47.4,62.92,28.81,34.17,74,67,30,39,30,4,38
6253,11.41,78.84,43.41,47.4,62.92,28.81,34.17,74,67,30,39,30,4,38
6254,11.41,78.84,43.41,47.4,62.92,28.81,34.17,74,67,30,39,30,4,38
6255,11.41,78.84,43.41,47.4,62.92,28.81,34.17,74,67,30,39,30,4,38
6256,11.41,78.84,43.41,47.4,62.92,28.81,34.17,74,67,30,39,30,4,38
6257,15.63,61.55,47.75,32.4,30.18,30.52,44.55,58,55,23,38,24,4,24
6258,15.63,61.55,47.75,32.4,30.18,30.52,44.55,58,55,23,38,24,4,24
6259,15.63,61.55,47.75,32.4,30.18,30.52,44.55,58,55,23,38,24,4,24
6260,15.63,61.55,47.75,32.4,30.18,30.52,44.55,58,55,23,38,24,4,24
6261,44.78,35.25,35.25,48.55,37.19,24.13,63.15,59,77,26,40,37,6,27
6262,44.78,35.25,35.25,48.55,37.19,24.13,63.15,59,77,26,40,37,6,27
6263,44.78,35.25,35.25,48.55,37.19,24.13,63.15,59,77,26,40,37,6,27
6264,44.78,35.25,35.25,48.55,37.19,24.13,63.15,59,77,26,40,37,6,27
6265,44.78,35.25,35.25,48.55,37.19,24.13,63.15,59,77,26,40,37,6,27
6266,91.84,90.93,36.79,92.41,62.98,97.43,88.36,31,27,14,24,13,1,6
6267,91.84,90.93,36.79,92.41,62.98,97.43,88.36,31,27,14,24,13,1,6
6268,46.72,58.24,33.2,73.99,28.47,35.77,51.85,69,68,26,48,38,4,21
6269,46.72,58.24,33.2,73.99,28.47,35.77,51.85,69,68,26,48,38,4,21
6270,46.72,58.24,33.2,73.99,28.47,35.77,51.85,69,68,26,48,38,4,21
6271,46.72,58.24,33.2,73.99,28.47,35.77,51.85,69,68,26,48,38,4,21
6272,46.72,58.24,33.2,73.99,28.47,35.77,51.85,69,68,26,48,38,4,21
6273,99.09,70.45,22.36,36.74,37.88,93.73,95.38,23,84,41,33,27,2,4
6274,99.09,70.45,22.36,36.74,37.88,93.73,95.38,23,84,41,33,27,2,4
6275,99.09,70.45,22.36,36.74,37.88,93.73,95.38,23,84,41,33,27,2,4
6276,99.09,70.45,22.36,36.74,37.88,93.73,95.38,23,84,41,33,27,2,4
6277,34.46,91.96,76.73,68.91,60.98,91.67,56.7,74,62,28,35,29,7,37
6278,34.46,91.96,76.73,68.91,60.98,91.67,56.7,74,62,28,35,29,7,37
6279,34.46,91.96,76.73,68.91,60.98,91.67,56.7,74,62,28,35,29,7,37
6280,34.46,91.96,76.73,68.91,60.98,91.67,56.7,74,62,28,35,29,7,37
6281,34.46,91.96,76.73,68.91,60.98,91.67,56.7,74,62,28,35,29,7,37
6282,53.96,53.28,53.79,31.72,67.08,95.78,83.63,37,41,13,27,21,1,16
6283,53.96,53.28,53.79,31.72,67.08,95.78,83.63,37,41,13,27,21,1,16
6284,53.96,53.28,53.79,31.72,67.08,95.78,83.63,37,41,13,27,21,1,16
6285,5.59,68.11,57.62,68.4,3.59,40.44,43.13,16,10,2,12,4,1,7
6286,53.11,47.75,5.99,90.59,31.09,91.73,19.4,55,56,25,34,26,5,21
6287,53.11,47.75,5.99,90.59,31.09,91.73,19.4,55,56,25,34,26,5,21
6288,53.11,47.75,5.99,90.59,31.09,91.73,19.4,55,56,25,34,26,5,21
6289,53.11,47.75,5.99,90.59,31.09,91.73,19.4,55,56,25,34,26,5,21
6290,56.25,38.11,2.8,69.94,90.7,10.78,1.31,13,14,8,10,5,1,3
6291,47.63,89.1,83.06,77.92,74.04,71.36,21.56,49,36,14,29,21,5,16
6292,47.63,89.1,83.06,77.92,74.04,71.36,21.56,49,36,14,29,21,5,16
6293,47.63,89.1,83.06,77.92,74.04,71.36,21.56,49,36,14,29,21,5,16
6294,8.27,84.26,95.27,79.41,14.32,40.44,9.87,14,13,3,11,7,1,5
6295,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6296,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6297,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6298,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6299,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6300,81.35,90.42,95.72,49.63,88.13,87.22,74.61,81,87,35,54,47,4,28
6301,49.97,29.44,7.7,46.21,76.84,21.85,56.25,71,71,26,47,37,5,27
6302,49.97,29.44,7.7,46.21,76.84,21.85,56.25,71,71,26,47,37,5,27
6303,49.97,29.44,7.7,46.21,76.84,21.85,56.25,71,71,26,47,37,5,27
6304,49.97,29.44,7.7,46.21,76.84,21.85,56.25,71,71,26,47,37,5,27
6305,49.97,29.44,7.7,46.21,76.84,21.85,56.25,71,71,26,47,37,5,27
6306,71.42,40.9,35.08,22.25,97.95,77.07,69.14,36,22,8,20,14,3,13
6307,71.42,40.9,35.08,22.25,97.95,77.07,69.14,36,22,8,20,14,3,13
6308,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6309,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6310,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6311,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6312,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6313,26.01,23.33,11.18,8.61,37.31,89.67,26.93,39,41,17,30,22,1,10
6314,93.04,71.53,49.52,85.8,61.21,34.91,92.98,47,61,28,33,25,7,15
6315,93.04,71.53,49.52,85.8,61.21,34.91,92.98,47,61,28,33,25,7,15
6316,93.04,71.53,49.52,85.8,61.21,34.91,92.98,47,61,28,33,25,7,15
6317,93.04,71.53,49.52,85.8,61.21,34.91,92.98,47,61,28,33,25,7,15
6318,16.26,32.8,9.7,65.2,28.41,67.43,8.04,31,24,10,16,13,3,13
6319,16.26,32.8,9.7,65.2,28.41,67.43,8.04,31,24,10,16,13,3,13
6320,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6321,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6322,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6323,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6324,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6325,70.45,84.48,41.24,63.03,98.12,37.08,14.55,42,41,13,26,26,2,16
6326,46.66,52.03,67.54,71.76,62.86,30.41,29.09,49,36,13,22,30,2,18
6327,46.66,52.03,67.54,71.76,62.86,30.41,29.09,49,36,13,22,30,2,18
6328,46.66,52.03,67.54,71.76,62.86,30.41,29.09,49,36,13,22,30,2,18
6329,92.47,60.07,84.31,71.88,90.36,62.92,50.43,72,63,23,42,42,7,21
6330,92.47,60.07,84.31,71.88,90.36,62.92,50.43,72,63,23,42,42,7,21
6331,92.47,60.07,84.31,71.88,90.36,62.92,50.43,72,63,23,42,42,7,21
6332,92.47,60.07,84.31,71.88,90.36,62.92,50.43,72,63,23,42,42,7,21
6333,92.47,60.07,84.31,71.88,90.36,62.92,50.43,72,63,23,42,42,7,21
6334,74.56,77.98,13.46,79.01,93.9,98.0,19.05,15,11,6,8,6,1,5
6335,88.48,91.39,10.44,57.62,99.26,2.97,99.03,12,14,7,8,5,1,5
6336,88.48,91.39,10.44,57.62,99.26,2.97,99.03,12,14,7,8,5,1,5
6337,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6338,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6339,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6340,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6341,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6342,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6343,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6344,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
6345,23.16,50.54,50.31,80.6,41.87,68.91,20.31,76,60,20,35,39,6,36
