,wk,średnia_na_rozgrywcecat,średnia_na_obroniecat,Kokosy_na_Obroniecat,częściówkacat,końcówkacat,szlemikcat,Wpadkacat,liczba_rozdan_na_rozgrywcecat,liczba_rozdan_na_obroniecat,liczba_rozdan_Kokosy_na_Obroniecat,liczba_rozdan_częściówkacat,liczba_rozdan_końcówkacat,liczba_rozdan_szlemikcat,liczba_rozdan_Wpadkacat
2481,0.5,0,1,2,1,0,3,0,1,1,0,1,1,0,1
2482,0.5,0,1,2,1,0,3,0,1,1,0,1,1,0,1
2483,0.5,0,1,2,1,0,3,0,1,1,0,1,1,0,1
2484,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2485,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2486,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2487,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2488,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2489,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2490,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2491,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2492,1.0,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2493,0.5,0,1,2,1,0,3,0,2,1,1,2,2,1,1
2494,1.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2495,1.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2496,1.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2497,1.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2498,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2499,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2500,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2501,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2502,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2503,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2504,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2505,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2506,1.0,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2507,0.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2508,0.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2509,0.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2510,0.5,1,2,4,2,1,1,1,3,3,2,4,3,3,3
2511,1.5,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2512,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2513,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2514,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2515,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2516,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2517,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2518,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2519,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2520,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2521,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2522,1.0,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2523,0.5,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2524,0.5,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2525,0.5,1,3,4,2,1,1,1,3,2,2,3,3,3,2
2526,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2527,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2528,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2529,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2530,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2531,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2532,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2533,3.0,1,2,3,0,1,2,3,1,1,1,1,1,1,1
2534,0.0,2,2,3,1,2,1,3,1,0,0,1,1,0,1
2535,0.0,2,2,3,1,2,1,3,1,0,0,1,1,0,1
2536,0.0,2,2,3,1,2,1,3,1,0,0,1,1,0,1
2537,0.0,2,2,3,1,2,1,3,1,0,0,1,1,0,1
2538,0.0,2,2,3,1,2,1,3,1,0,0,1,1,0,1
2539,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2540,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2541,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2542,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2543,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2544,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2545,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2546,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2547,3.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2548,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2549,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2550,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2551,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2552,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2553,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2554,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2555,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2556,2.0,0,2,1,0,0,2,0,1,2,1,1,2,0,1
2557,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
2558,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
2559,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
2560,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
2561,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
2562,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2563,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2564,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2565,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2566,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2567,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2568,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2569,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2570,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2571,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2572,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2573,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2574,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2575,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2576,4.0,3,3,3,3,2,1,3,3,2,2,3,3,2,2
2577,2.0,3,3,4,2,4,0,2,0,0,0,0,0,0,0
2578,1.5,3,3,4,2,4,0,2,0,0,0,0,0,0,0
2579,1.5,3,3,4,2,4,0,2,0,0,0,0,0,0,0
2580,1.5,3,3,4,2,4,0,2,0,0,0,0,0,0,0
2581,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2582,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2583,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2584,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2585,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2586,3.0,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2587,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2588,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2589,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2590,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2591,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2592,2.5,3,2,1,2,3,4,4,1,1,0,1,1,0,1
2593,2.0,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2594,2.0,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2595,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2596,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2597,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2598,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2599,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2600,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2601,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2602,2.0,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2603,1.5,2,4,3,4,3,3,1,2,1,1,2,2,1,2
2604,1.5,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2605,1.5,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2606,1.5,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2607,0.0,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2608,0.0,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2609,1.5,3,4,4,4,4,3,1,1,0,0,1,1,1,1
2610,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2611,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2612,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2613,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2614,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2615,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2616,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2617,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2618,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2619,2.5,0,1,2,0,0,2,2,2,2,1,2,2,1,1
2620,0.5,2,0,1,0,1,0,4,1,0,0,1,1,0,1
2621,0.5,2,0,1,0,1,0,4,1,0,0,1,1,0,1
2622,0.5,2,0,1,0,1,0,4,1,0,0,1,1,0,1
2623,0.5,2,0,1,0,1,0,4,1,0,0,1,1,0,1
2624,0.5,2,0,1,0,1,0,4,1,0,0,1,1,0,1
2625,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2626,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2627,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2628,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2629,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2630,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2631,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2632,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2633,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2634,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2635,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2636,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2637,3.0,4,4,4,3,4,3,2,3,2,2,2,3,3,2
2638,2.5,2,4,4,3,2,1,0,1,0,0,0,1,1,0
2639,2.5,2,4,4,3,2,1,0,1,0,0,0,1,1,0
2640,2.5,2,4,4,3,2,1,0,1,0,0,0,1,1,0
2641,2.5,2,4,4,3,2,1,0,1,0,0,0,1,1,0
2642,2.5,2,4,4,3,2,1,0,1,0,0,0,1,1,0
2643,1.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2644,1.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2645,1.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2646,1.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2647,1.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2648,1.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2649,1.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2650,1.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2651,1.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2652,0.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2653,0.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2654,0.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2655,0.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2656,0.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2657,0.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2658,0.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2659,0.5,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2660,0.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2661,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2662,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2663,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2664,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2665,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2666,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2667,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2668,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2669,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2670,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2671,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2672,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2673,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2674,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2675,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2676,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2677,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2678,3.0,2,3,3,3,2,3,1,4,3,2,4,4,3,3
2679,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2680,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2681,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2682,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2683,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2684,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2685,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2686,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2687,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2688,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2689,2.5,0,1,1,0,1,1,2,2,2,1,2,2,1,2
2690,3.0,0,1,3,0,0,4,1,0,0,0,0,0,0,0
2691,3.0,0,1,3,0,0,4,1,0,0,0,0,0,0,0
2692,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2693,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2694,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2695,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2696,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2697,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2698,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2699,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2700,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2701,1.0,1,2,2,1,1,3,1,2,1,1,2,2,1,1
2702,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2703,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2704,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2705,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2706,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2707,2.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2708,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2709,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2710,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2711,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2712,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2713,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2714,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2715,1.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2716,1.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2717,1.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2718,1.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2719,2.0,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2720,1.5,2,2,2,2,2,2,3,4,3,2,4,4,3,3
2721,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2722,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2723,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2724,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2725,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2726,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2727,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2728,2.0,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2729,2.0,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2730,2.0,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2731,2.0,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2732,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2733,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2734,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2735,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2736,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2737,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2738,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2739,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2740,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2741,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2742,2.5,3,2,2,2,2,3,2,2,1,1,2,2,1,2
2743,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2744,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2745,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2746,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2747,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2748,3.0,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2749,2.5,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2750,2.5,2,2,2,1,1,3,2,1,1,1,1,1,1,1
2751,2.5,3,1,0,4,2,2,3,1,0,0,0,1,0,1
2752,2.5,3,1,0,4,2,2,3,1,0,0,0,1,0,1
2753,2.5,3,1,0,4,2,2,3,1,0,0,0,1,0,1
2754,2.5,3,1,0,4,2,2,3,1,0,0,0,1,0,1
2755,2.5,3,1,0,4,2,2,3,1,0,0,0,1,0,1
2756,3.0,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2757,3.0,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2758,3.0,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2759,3.0,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2760,2.5,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2761,2.5,4,2,1,1,1,3,4,1,1,1,1,1,0,1
2762,3.0,1,0,3,0,0,4,4,0,0,0,0,0,0,0
2763,3.0,1,0,3,0,0,4,4,0,0,0,0,0,0,0
2764,2.5,1,0,3,0,0,4,4,0,0,0,0,0,0,0
2765,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2766,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2767,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2768,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2769,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2770,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2771,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2772,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2773,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2774,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2775,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2776,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2777,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2778,3.0,2,1,2,1,2,4,1,3,2,1,3,3,2,2
2779,0.5,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2780,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2781,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2782,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2783,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2784,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2785,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2786,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2787,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2788,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2789,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2790,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2791,0.0,2,1,2,1,2,4,0,3,2,1,3,3,2,2
2792,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2793,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2794,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2795,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2796,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2797,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2798,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2799,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2800,3.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2801,3.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2802,3.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2803,3.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2804,4.0,4,3,3,4,4,3,4,3,2,1,3,3,2,2
2805,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2806,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2807,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2808,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2809,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2810,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2811,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2812,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2813,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2814,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2815,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2816,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2817,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2818,2.0,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2819,2.5,2,3,3,3,2,1,3,3,2,2,3,3,2,3
2820,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2821,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2822,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2823,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2824,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2825,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2826,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2827,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2828,3.0,2,1,1,2,3,0,3,2,1,0,2,2,1,2
2829,1.5,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2830,1.5,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2831,1.0,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2832,1.0,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2833,0.5,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2834,0.5,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2835,0.0,4,4,4,3,4,3,4,1,1,1,1,1,1,1
2836,1.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2837,1.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2838,1.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2839,1.0,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2840,1.0,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2841,0.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2842,0.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2843,0.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2844,0.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2845,0.5,4,4,4,3,4,3,4,2,1,1,2,2,1,1
2846,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2847,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2848,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2849,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2850,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2851,2.0,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2852,1.5,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2853,1.5,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2854,1.5,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2855,1.5,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2856,1.5,3,2,2,3,1,3,2,2,2,1,2,2,1,2
2857,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2858,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2859,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2860,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2861,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2862,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2863,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2864,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2865,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2866,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2867,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2868,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2869,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2870,1.5,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2871,2.0,3,4,4,4,3,3,3,3,2,2,3,3,1,2
2872,2.5,3,3,3,3,3,1,4,2,1,1,2,2,1,2
2873,2.5,3,3,3,3,3,1,4,2,1,1,2,2,1,2
2874,2.5,3,3,3,3,3,1,4,2,1,1,2,2,1,2
